BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE
5,WEST NEW BRIGHTON,27 FACTORIES                               ,10310,0,1,6040,1950,4,F5,2350000
4,RICHMOND HILL,30 WAREHOUSES                              ,11418,0,1,6048,2010,4,E2,1800000
1,UPPER WEST SIDE (79-96),02 TWO FAMILY DWELLINGS                    ,10024,2,0,6069,1901,1,B1,8000000
1,UPPER EAST SIDE (59-79),07 RENTALS - WALKUP APARTMENTS             ,10021,15,2,6074,1915,2,C7,15000000
1,UPPER EAST SIDE (79-96),07 RENTALS - WALKUP APARTMENTS             ,10128,10,0,6090,1910,2,C5,9850000
1,HARLEM-EAST,07 RENTALS - WALKUP APARTMENTS             ,10029,10,0,6092,1910,2,C1,4373570
1,UPPER EAST SIDE (59-79),07 RENTALS - WALKUP APARTMENTS             ,10021,8,1,6100,1915,2,C7,26000000
1,UPPER WEST SIDE (96-116),07 RENTALS - WALKUP APARTMENTS             ,10025,10,0,6100,1910,2,C5,4775000
1,UPPER WEST SIDE (59-79),07 RENTALS - WALKUP APARTMENTS             ,10023,10,0,6122,1910,2,C5,5100000
1,UPPER WEST SIDE (59-79),07 RENTALS - WALKUP APARTMENTS             ,10024,10,0,6140,1900,2,C1,660000
1,UPPER WEST SIDE (79-96),01 ONE FAMILY DWELLINGS                    ,10024,1,0,6168,1900,1,A4,13000000
4,ST. ALBANS,30 WAREHOUSES                              ,11412,0,1,6170,1960,4,E1,1625000
1,UPPER WEST SIDE (59-79),07 RENTALS - WALKUP APARTMENTS             ,10023,7,2,6173,1900,2,C7,5550000
1,UPPER WEST SIDE (59-79),07 RENTALS - WALKUP APARTMENTS             ,10023,10,0,6180,1910,2,C5,5100000
5,WEST NEW BRIGHTON,07 RENTALS - WALKUP APARTMENTS             ,10310,4,0,6190,1899,2,C3,900000
1,GREENWICH VILLAGE-CENTRAL,01 ONE FAMILY DWELLINGS                    ,10003,1,0,6202,1900,1,A4,21000000
1,UPPER EAST SIDE (59-79),02 TWO FAMILY DWELLINGS                    ,10021,2,0,6216,1901,1,B1,17500000
1,UPPER EAST SIDE (59-79),01 ONE FAMILY DWELLINGS                    ,10021,1,0,6230,1899,1,A4,41000000
1,UPPER WEST SIDE (79-96),07 RENTALS - WALKUP APARTMENTS             ,10024,10,0,6270,1900,2,C5,6990000
1,UPPER EAST SIDE (59-79),01 ONE FAMILY DWELLINGS                    ,10021,1,0,6282,1901,1,A4,200000
1,UPPER WEST SIDE (59-79),03 THREE FAMILY DWELLINGS                  ,10023,3,0,6328,1900,1,C0,14900000
1,CHELSEA,07 RENTALS - WALKUP APARTMENTS             ,10011,9,0,6330,1901,2,C4,1583840
1,CHELSEA,07 RENTALS - WALKUP APARTMENTS             ,10011,9,0,6330,1901,2,C4,416790
1,CHELSEA,07 RENTALS - WALKUP APARTMENTS             ,10011,9,0,6330,1901,2,C4,630370
1,CHELSEA,07 RENTALS - WALKUP APARTMENTS             ,10011,15,1,6335,1901,2,C7,5500000
1,MURRAY HILL,07 RENTALS - WALKUP APARTMENTS             ,10016,11,0,6357,1920,2,C5,6052000
1,UPPER WEST SIDE (59-79),07 RENTALS - WALKUP APARTMENTS             ,10023,10,0,6399,1910,2,C5,6550000
5,PORT RICHMOND,22 STORE BUILDINGS                         ,10302,0,3,6431,1931,4,K2,380000
1,ALPHABET CITY,07 RENTALS - WALKUP APARTMENTS             ,10009,5,0,6440,1900,2,C2,6625000
5,HUGUENOT,01 ONE FAMILY DWELLINGS                    ,10309,1,0,6440,1975,1,A2,1135000
1,WASHINGTON HEIGHTS LOWER,07 RENTALS - WALKUP APARTMENTS             ,10032,8,0,6445,2013,2,C1,2850000
1,UPPER WEST SIDE (59-79),08 RENTALS - ELEVATOR APARTMENTS           ,10023,5,0,6476,1900,2,D1,9050000
1,UPPER EAST SIDE (59-79),01 ONE FAMILY DWELLINGS                    ,10021,1,0,6480,1901,1,A4,19000000
1,UPPER WEST SIDE (59-79),01 ONE FAMILY DWELLINGS                    ,10023,1,0,6485,1910,1,A4,15500000
1,GRAMERCY,03 THREE FAMILY DWELLINGS                  ,10003,3,0,6496,1925,1,C0,13500000
5,NEW DORP-HEIGHTS,21 OFFICE BUILDINGS                        ,10306,0,4,6500,2005,4,O5,1600000
4,WOODSIDE,07 RENTALS - WALKUP APARTMENTS             ,11377,6,0,6525,1929,2,C2,460000
1,UPPER WEST SIDE (59-79),07 RENTALS - WALKUP APARTMENTS             ,10023,7,0,6531,1900,2,C5,5700000
1,HARLEM-CENTRAL,22 STORE BUILDINGS                         ,10027,0,2,6545,1972,4,K1,17800000
4,WHITESTONE,01 ONE FAMILY DWELLINGS                    ,11357,1,0,6569,2003,1,A3,2230227
1,UPPER EAST SIDE (79-96),07 RENTALS - WALKUP APARTMENTS             ,10128,10,0,6570,1920,2,C4,5310000
1,HARLEM-EAST,07 RENTALS - WALKUP APARTMENTS             ,10029,16,0,6592,1900,2,C1,3425000
4,WOODSIDE,07 RENTALS - WALKUP APARTMENTS             ,11377,6,0,6600,1992,2,C2,1900000
5,TODT HILL,01 ONE FAMILY DWELLINGS                    ,10304,1,0,6660,1985,1,A3,2740000
1,UPPER WEST SIDE (79-96),07 RENTALS - WALKUP APARTMENTS             ,10024,10,0,6674,1900,2,C5,6696625
1,UPPER EAST SIDE (79-96),01 ONE FAMILY DWELLINGS                    ,10128,1,0,6680,1910,1,A4,12500000
4,SUNNYSIDE,14 RENTALS - 4-10 UNIT                     ,11104,4,5,6700,1948,2,S9,3230000
1,HARLEM-EAST,07 RENTALS - WALKUP APARTMENTS             ,10029,8,0,6704,1910,2,C4,6800000
1,HARLEM-EAST,07 RENTALS - WALKUP APARTMENTS             ,10029,16,0,6712,1900,2,C1,3300000
1,UPPER EAST SIDE (79-96),07 RENTALS - WALKUP APARTMENTS             ,10028,15,0,6716,1920,2,C5,6000000
1,GRAMERCY,02 TWO FAMILY DWELLINGS                    ,10003,2,1,6720,1920,1,S2,5300000
1,UPPER EAST SIDE (59-79),07 RENTALS - WALKUP APARTMENTS             ,10022,9,1,6720,1910,2,C7,5650000
4,RICHMOND HILL,14 RENTALS - 4-10 UNIT                     ,11418,4,1,6750,1930,2,S4,600000
1,ALPHABET CITY,07 RENTALS - WALKUP APARTMENTS             ,10009,10,0,6794,1913,2,C4,3936272
4,WOODHAVEN,22 STORE BUILDINGS                         ,11418,1,2,6800,1910,4,K4,1000000
1,GRAMERCY,14 RENTALS - 4-10 UNIT                     ,10003,3,1,6808,1920,2,S3,7700000
5,TODT HILL,01 ONE FAMILY DWELLINGS                    ,10304,1,0,6840,1991,1,A3,1700000
1,MIDTOWN WEST,21 OFFICE BUILDINGS                        ,10019,0,5,6848,1920,4,O5,10675000
1,UPPER EAST SIDE (59-79),01 ONE FAMILY DWELLINGS                    ,10021,1,0,6860,1923,1,A4,8300000
1,UPPER EAST SIDE (59-79),01 ONE FAMILY DWELLINGS                    ,10021,1,0,6860,1923,1,A4,33200000
1,LITTLE ITALY,22 STORE BUILDINGS                         ,10012,2,2,6875,1900,4,K4,23500000
1,UPPER WEST SIDE (59-79),02 TWO FAMILY DWELLINGS                    ,10024,2,0,6875,1920,1,B9,6750000
5,ROSEBANK,07 RENTALS - WALKUP APARTMENTS             ,10305,9,2,6875,1931,2,C7,1050000
4,RICHMOND HILL,22 STORE BUILDINGS                         ,11419,3,2,6894,1931,4,K9,1975000
1,MURRAY HILL,07 RENTALS - WALKUP APARTMENTS             ,10016,10,0,6895,1910,2,C5,4800000
1,GREENWICH VILLAGE-WEST,02 TWO FAMILY DWELLINGS                    ,10011,2,0,6925,1899,1,B1,14000000
1,GRAMERCY,07 RENTALS - WALKUP APARTMENTS             ,10003,4,1,6932,1920,2,C9,8700000
1,UPPER WEST SIDE (96-116),07 RENTALS - WALKUP APARTMENTS             ,10025,15,0,6942,1910,2,C5,4000000
1,JAVITS CENTER,21 OFFICE BUILDINGS                        ,10018,0,2,6957,1910,4,O5,5000000
5,PRINCES BAY,01 ONE FAMILY DWELLINGS                    ,10309,1,0,6976,2014,1,A3,1191352
1,EAST VILLAGE,07 RENTALS - WALKUP APARTMENTS             ,10003,24,0,7000,1900,2,C1,6354000
1,EAST VILLAGE,07 RENTALS - WALKUP APARTMENTS             ,10003,24,0,7000,1900,2,C1,6354000
1,GREENWICH VILLAGE-CENTRAL,01 ONE FAMILY DWELLINGS                    ,10011,1,0,7000,1900,1,A4,20650000
1,INWOOD,29 COMMERCIAL GARAGES                      ,10034,0,2,7000,1973,4,G2,1400000
1,INWOOD,29 COMMERCIAL GARAGES                      ,10034,0,2,7000,1973,4,G2,1827000
1,SOHO,02 TWO FAMILY DWELLINGS                    ,10012,2,1,7000,1910,1,S2,43500000
4,ST. ALBANS,22 STORE BUILDINGS                         ,11412,0,5,7000,1931,4,K1,1350000
1,GRAMERCY,21 OFFICE BUILDINGS                        ,10010,0,2,7012,1910,4,O5,15000000
1,UPPER EAST SIDE (59-79),09 COOPS - WALKUP APARTMENTS               ,10075,13,2,7016,1910,2,C6,6600000
1,MURRAY HILL,08 RENTALS - ELEVATOR APARTMENTS           ,10016,12,0,7080,1920,2,D9,7463000
1,HARLEM-EAST,07 RENTALS - WALKUP APARTMENTS             ,10029,11,0,7125,1910,2,C4,125500
1,HARLEM-EAST,07 RENTALS - WALKUP APARTMENTS             ,10029,16,0,7142,1900,2,C1,3450000
1,GREENWICH VILLAGE-WEST,07 RENTALS - WALKUP APARTMENTS             ,10014,11,0,7145,1900,2,C4,6260000
1,MURRAY HILL,22 STORE BUILDINGS                         ,10016,3,1,7150,1925,4,K4,6050000
4,SPRINGFIELD GARDENS,30 WAREHOUSES                              ,11434,0,2,7200,1967,4,E1,1560000
1,MURRAY HILL,07 RENTALS - WALKUP APARTMENTS             ,10016,10,0,7202,1925,2,C5,13500000
1,HARLEM-CENTRAL,07 RENTALS - WALKUP APARTMENTS             ,10037,4,0,7230,1900,2,C3,2450000
1,UPPER WEST SIDE (59-79),22 STORE BUILDINGS                         ,10023,3,2,7243,1900,4,K4,7700000
1,HARLEM-EAST,27 FACTORIES                               ,10029,0,1,7275,1900,4,F5,3700000
5,ARROCHAR,14 RENTALS - 4-10 UNIT                     ,10305,3,1,7300,1960,2,S3,1800000
1,MIDTOWN WEST,07 RENTALS - WALKUP APARTMENTS             ,10036,12,2,7316,1920,2,C7,12500000
1,HARLEM-EAST,07 RENTALS - WALKUP APARTMENTS             ,10029,8,0,7328,1910,2,C4,2245945
1,UPPER WEST SIDE (79-96),07 RENTALS - WALKUP APARTMENTS             ,10024,10,0,7330,1900,2,C5,7600000
1,MIDTOWN EAST,07 RENTALS - WALKUP APARTMENTS             ,10022,16,2,7370,1930,2,C7,2950000
1,MIDTOWN WEST,21 OFFICE BUILDINGS                        ,10019,0,4,7392,1910,4,O5,30937500
5,STAPLETON,21 OFFICE BUILDINGS                        ,10304,0,1,7396,1955,4,O1,3700000
4,WOODHAVEN,14 RENTALS - 4-10 UNIT                     ,11418,4,1,7400,1931,2,S4,1000000
1,LOWER EAST SIDE,07 RENTALS - WALKUP APARTMENTS             ,10002,19,0,7425,1910,2,C1,7550000
1,EAST VILLAGE,07 RENTALS - WALKUP APARTMENTS             ,10003,21,0,7495,1920,2,C5,5381394
4,OZONE PARK,07 RENTALS - WALKUP APARTMENTS             ,11416,9,1,7500,1931,2,C7,2607500
5,SILVER LAKE,01 ONE FAMILY DWELLINGS                    ,10301,1,0,7500,2000,1,A3,995000
1,LOWER EAST SIDE,22 STORE BUILDINGS                         ,10002,0,1,7520,1900,4,K4,8000000
1,LOWER EAST SIDE,07 RENTALS - WALKUP APARTMENTS             ,10002,8,2,7535,1900,2,C7,4400000
1,UPPER EAST SIDE (79-96),07 RENTALS - WALKUP APARTMENTS             ,10128,8,2,7535,1910,2,C7,6500000
1,UPPER EAST SIDE (79-96),07 RENTALS - WALKUP APARTMENTS             ,10128,8,2,7535,1910,2,C7,6200000
1,MANHATTAN VALLEY,07 RENTALS - WALKUP APARTMENTS             ,10025,10,2,7540,1900,2,C7,4554000
1,CHELSEA,07 RENTALS - WALKUP APARTMENTS             ,10011,8,1,7650,1920,2,C7,6450000
1,SOHO,07 RENTALS - WALKUP APARTMENTS             ,10012,8,2,7690,1920,2,C7,14500000
1,EAST VILLAGE,07 RENTALS - WALKUP APARTMENTS             ,10003,11,1,7692,1900,2,C7,8300000
1,JAVITS CENTER,07 RENTALS - WALKUP APARTMENTS             ,10018,9,1,7720,1900,2,C7,4840000
4,RIDGEWOOD,30 WAREHOUSES                              ,11385,0,2,7780,1931,4,E9,1550000
1,GRAMERCY,07 RENTALS - WALKUP APARTMENTS             ,10003,6,0,7800,1900,2,C5,23094093
4,SOUTH JAMAICA,30 WAREHOUSES                              ,11435,0,1,7848,1960,4,E2,2500000
1,CHELSEA,22 STORE BUILDINGS                         ,10011,0,1,7900,2013,4,K1,10750000
1,JAVITS CENTER,21 OFFICE BUILDINGS                        ,10001,0,1,7920,1968,4,O2,9180000
1,CHINATOWN,07 RENTALS - WALKUP APARTMENTS             ,10013,11,3,7946,1915,2,C7,8275000
5,SOUTH BEACH,37 RELIGIOUS FACILITIES                    ,10305,0,1,7987,1931,4,M1,1150000
4,ROCKAWAY PARK,22 STORE BUILDINGS                         ,11694,0,7,8000,1929,4,K2,1236300
1,UPPER EAST SIDE (79-96),07 RENTALS - WALKUP APARTMENTS             ,10128,9,1,8050,1920,2,C7,8000000
1,UPPER EAST SIDE (79-96),07 RENTALS - WALKUP APARTMENTS             ,10028,10,0,8065,1910,2,C4,11200000
1,HARLEM-CENTRAL,02 TWO FAMILY DWELLINGS                    ,10031,2,0,8100,1910,1,B9,4300000
5,HUGUENOT,21 OFFICE BUILDINGS                        ,10312,1,3,8100,2004,4,O8,1900000
1,HARLEM-EAST,07 RENTALS - WALKUP APARTMENTS             ,10029,20,0,8115,1930,2,C4,5325000
1,UPPER EAST SIDE (79-96),07 RENTALS - WALKUP APARTMENTS             ,10028,20,0,8120,1910,2,C1,6500000
1,HARLEM-EAST,07 RENTALS - WALKUP APARTMENTS             ,10035,10,0,8125,1910,2,C1,3300000
1,MANHATTAN VALLEY,07 RENTALS - WALKUP APARTMENTS             ,10026,10,0,8125,1900,2,C4,349622
1,UPPER WEST SIDE (79-96),07 RENTALS - WALKUP APARTMENTS             ,10024,8,1,8125,1900,2,C7,5275000
1,HARLEM-EAST,07 RENTALS - WALKUP APARTMENTS             ,10029,16,0,8140,1910,2,C1,4300000
1,UPPER EAST SIDE (79-96),07 RENTALS - WALKUP APARTMENTS             ,10028,17,0,8145,1925,2,C1,5828968
1,UPPER EAST SIDE (79-96),07 RENTALS - WALKUP APARTMENTS             ,10128,20,0,8150,1910,2,C4,5400000
5,NEW BRIGHTON,29 COMMERCIAL GARAGES                      ,10301,0,1,8163,1900,4,G2,1300000
1,CLINTON,07 RENTALS - WALKUP APARTMENTS             ,10036,10,0,8175,1901,2,C4,3100000
1,CLINTON,07 RENTALS - WALKUP APARTMENTS             ,10036,12,0,8175,1901,2,C1,12400000
1,UPPER EAST SIDE (59-79),01 ONE FAMILY DWELLINGS                    ,10065,1,0,8200,1910,1,A4,20400000
1,JAVITS CENTER,07 RENTALS - WALKUP APARTMENTS             ,10018,24,0,8214,1900,2,C4,7950000
4,SOUTH JAMAICA,22 STORE BUILDINGS                         ,11433,0,5,8341,1964,4,K1,5150000
5,WEST NEW BRIGHTON,22 STORE BUILDINGS                         ,10310,0,1,8366,1930,4,K2,975000
1,UPPER EAST SIDE (59-79),07 RENTALS - WALKUP APARTMENTS             ,10021,8,1,8370,1910,2,C7,9800000
1,UPPER EAST SIDE (79-96),07 RENTALS - WALKUP APARTMENTS             ,10028,9,0,8375,1910,2,C1,8140000
1,UPPER EAST SIDE (59-79),07 RENTALS - WALKUP APARTMENTS             ,10021,17,2,8395,1910,2,C7,16500000
1,UPPER EAST SIDE (59-79),07 RENTALS - WALKUP APARTMENTS             ,10021,20,0,8395,1910,2,C4,6724153
1,LOWER EAST SIDE,07 RENTALS - WALKUP APARTMENTS             ,10002,8,2,8421,1900,2,C4,5500000
1,UPPER EAST SIDE (79-96),07 RENTALS - WALKUP APARTMENTS             ,10028,11,1,8468,1988,2,C7,9100000
1,HARLEM-CENTRAL,07 RENTALS - WALKUP APARTMENTS             ,10035,16,0,8500,1900,2,C4,4400000
1,UPPER WEST SIDE (79-96),01 ONE FAMILY DWELLINGS                    ,10024,1,0,8500,1910,1,A4,11850000
1,LOWER EAST SIDE,07 RENTALS - WALKUP APARTMENTS             ,10002,22,2,8506,1910,2,C7,11400000
1,MURRAY HILL,07 RENTALS - WALKUP APARTMENTS             ,10016,12,1,8510,1930,2,C7,7200000
1,HARLEM-CENTRAL,07 RENTALS - WALKUP APARTMENTS             ,10035,10,0,8525,1900,2,C4,3000000
1,CHELSEA,07 RENTALS - WALKUP APARTMENTS             ,10011,9,0,8540,1920,2,C1,29400000
1,CHINATOWN,22 STORE BUILDINGS                         ,10013,0,1,8550,1910,4,K4,6780000
4,RICHMOND HILL,22 STORE BUILDINGS                         ,11416,5,4,8550,1931,4,K4,1570000
1,UPPER EAST SIDE (79-96),07 RENTALS - WALKUP APARTMENTS             ,10028,20,0,8555,1905,2,C1,10750000
5,STAPLETON,07 RENTALS - WALKUP APARTMENTS             ,10304,8,0,8571,1931,2,C1,1600000
4,RICHMOND HILL,07 RENTALS - WALKUP APARTMENTS             ,11419,6,0,8595,2010,2,C2,590000
1,GREENWICH VILLAGE-CENTRAL,07 RENTALS - WALKUP APARTMENTS             ,10011,19,0,8628,1900,2,C5,8500000
1,UPPER EAST SIDE (96-110),07 RENTALS - WALKUP APARTMENTS             ,10029,11,0,8630,1920,2,C1,9734400
1,UPPER EAST SIDE (59-79),08 RENTALS - ELEVATOR APARTMENTS           ,10065,4,1,8740,1920,2,D2,13000000
1,UPPER EAST SIDE (79-96),07 RENTALS - WALKUP APARTMENTS             ,10128,10,0,8745,1910,2,C4,10350000
1,UPPER WEST SIDE (96-116),07 RENTALS - WALKUP APARTMENTS             ,10025,15,0,8760,1900,2,C4,6350000
1,UPPER EAST SIDE (59-79),07 RENTALS - WALKUP APARTMENTS             ,10021,13,2,8800,1915,2,C7,8500000
4,WOODSIDE,30 WAREHOUSES                              ,11377,0,1,8800,1932,4,E1,1700000
1,UPPER EAST SIDE (79-96),07 RENTALS - WALKUP APARTMENTS             ,10028,10,0,8835,1920,2,C1,6600000
1,CLINTON,37 RELIGIOUS FACILITIES                    ,10036,0,2,8848,1910,4,M4,8010000
1,CIVIC CENTER,14 RENTALS - 4-10 UNIT                     ,10007,5,1,8885,1915,2,S5,10725000
1,UPPER EAST SIDE (59-79),07 RENTALS - WALKUP APARTMENTS             ,10065,10,0,8910,1910,2,C4,5400000
1,MANHATTAN VALLEY,07 RENTALS - WALKUP APARTMENTS             ,10026,20,0,8915,1900,2,C4,7150000
1,MIDTOWN WEST,31 COMMERCIAL VACANT LAND                  ,10019,8,3,8950,1920,4,V1,83000000
1,UPPER EAST SIDE (79-96),07 RENTALS - WALKUP APARTMENTS             ,10128,20,0,8965,1928,2,C1,6800000
1,HARLEM-EAST,07 RENTALS - WALKUP APARTMENTS             ,10029,10,0,8975,1910,2,C1,6250000
1,HARLEM-CENTRAL,37 RELIGIOUS FACILITIES                    ,10027,0,1,8990,1901,4,M1,1706800
4,RICHMOND HILL,22 STORE BUILDINGS                         ,11418,0,1,9000,1931,4,K4,1500000
1,MIDTOWN EAST,07 RENTALS - WALKUP APARTMENTS             ,10017,12,1,9145,1900,2,C4,7250000
1,UPPER EAST SIDE (59-79),07 RENTALS - WALKUP APARTMENTS             ,10021,15,0,9150,1910,2,C4,8500000
1,LITTLE ITALY,07 RENTALS - WALKUP APARTMENTS             ,10012,18,2,9170,1900,2,C7,9500000
1,EAST VILLAGE,07 RENTALS - WALKUP APARTMENTS             ,10009,20,0,9187,1920,2,C1,5292000
1,UPPER EAST SIDE (59-79),14 RENTALS - 4-10 UNIT                     ,10065,6,1,9276,1900,2,S5,61500000
1,MURRAY HILL,14 RENTALS - 4-10 UNIT                     ,10016,6,2,9280,1925,2,S9,12000000
1,UPPER EAST SIDE (79-96),01 ONE FAMILY DWELLINGS                    ,10028,1,0,9300,1901,1,A4,9148120
1,WASHINGTON HEIGHTS LOWER,09 COOPS - WALKUP APARTMENTS               ,10032,10,0,9355,1910,2,C6,90000
1,UPPER WEST SIDE (79-96),08 RENTALS - ELEVATOR APARTMENTS           ,10024,9,0,9396,1900,2,D9,11700000
1,UPPER WEST SIDE (96-116),07 RENTALS - WALKUP APARTMENTS             ,10025,15,0,9440,1900,2,C4,5243000
1,HARLEM-CENTRAL,07 RENTALS - WALKUP APARTMENTS             ,10039,19,0,9500,1920,2,C4,23000000
4,SUNNYSIDE,27 FACTORIES                               ,11101,0,1,9536,1931,4,F9,3500000
1,GREENWICH VILLAGE-WEST,07 RENTALS - WALKUP APARTMENTS             ,10014,11,0,9550,1930,2,C4,12750000
1,UPPER EAST SIDE (79-96),23 LOFT BUILDINGS                          ,10128,0,1,9570,1931,4,L8,11100000
1,SOHO,07 RENTALS - WALKUP APARTMENTS             ,10012,16,2,9583,1900,2,C7,12000000
1,HARLEM-EAST,07 RENTALS - WALKUP APARTMENTS             ,10029,10,0,9600,1930,2,C4,2150000
1,UPPER EAST SIDE (59-79),01 ONE FAMILY DWELLINGS                    ,10065,1,0,9600,1922,1,A7,24175000
1,HARLEM-UPPER,07 RENTALS - WALKUP APARTMENTS             ,10032,20,0,9615,1940,2,C4,14000000
1,CLINTON,07 RENTALS - WALKUP APARTMENTS             ,10019,12,0,9625,1910,2,C4,11435000
1,GRAMERCY,07 RENTALS - WALKUP APARTMENTS             ,10016,20,0,9625,1920,2,C4,13100000
1,UPPER EAST SIDE (79-96),08 RENTALS - ELEVATOR APARTMENTS           ,10028,15,0,9630,1920,2,D1,7314907
1,WASHINGTON HEIGHTS LOWER,07 RENTALS - WALKUP APARTMENTS             ,10032,10,0,9685,1913,2,C4,5355000
1,WASHINGTON HEIGHTS LOWER,07 RENTALS - WALKUP APARTMENTS             ,10032,10,0,9685,1913,2,C4,5500000
1,WASHINGTON HEIGHTS LOWER,07 RENTALS - WALKUP APARTMENTS             ,10032,20,0,9685,1913,2,C4,4000000
1,WASHINGTON HEIGHTS LOWER,07 RENTALS - WALKUP APARTMENTS             ,10032,10,0,9685,1913,2,C4,3900000
1,WASHINGTON HEIGHTS LOWER,07 RENTALS - WALKUP APARTMENTS             ,10032,10,0,9685,1913,2,C4,4100000
1,MIDTOWN WEST,07 RENTALS - WALKUP APARTMENTS             ,10019,15,0,9725,1920,2,C4,5400000
1,UPPER EAST SIDE (79-96),08 RENTALS - ELEVATOR APARTMENTS           ,10028,20,0,9745,1916,2,D3,12500000
1,WASHINGTON HEIGHTS UPPER,07 RENTALS - WALKUP APARTMENTS             ,10033,12,0,9755,1905,2,C1,12350000
1,FLATIRON,22 STORE BUILDINGS                         ,10010,0,1,9798,1913,4,K2,29500000
1,MIDTOWN WEST,07 RENTALS - WALKUP APARTMENTS             ,10019,16,1,9805,1920,2,C7,12075000
1,HARLEM-EAST,07 RENTALS - WALKUP APARTMENTS             ,10029,12,1,9825,1910,2,C7,5050000
1,UPPER EAST SIDE (79-96),07 RENTALS - WALKUP APARTMENTS             ,10028,20,0,9835,1920,2,C5,19400000
1,MURRAY HILL,21 OFFICE BUILDINGS                        ,10016,0,6,9840,1915,4,O2,9900000
1,HARLEM-UPPER,26 OTHER HOTELS                            ,10031,0,1,9842,1926,4,HR,3500000
1,HARLEM-EAST,07 RENTALS - WALKUP APARTMENTS             ,10029,18,2,9865,1910,2,C7,5925000
1,HARLEM-EAST,07 RENTALS - WALKUP APARTMENTS             ,10029,18,2,9865,1910,2,C7,5375000
5,PRINCES BAY,02 TWO FAMILY DWELLINGS                    ,10309,2,0,9872,1983,1,B2,1204000
5,GRANT CITY,22 STORE BUILDINGS                         ,10304,0,1,9898,2008,4,K2,6150000
1,HARLEM-EAST,07 RENTALS - WALKUP APARTMENTS             ,10029,19,0,9975,1920,2,C1,5175000
1,LOWER EAST SIDE,07 RENTALS - WALKUP APARTMENTS             ,10002,10,0,9990,1900,2,C1,9600000
1,HARLEM-CENTRAL,22 STORE BUILDINGS                         ,10030,0,5,9992,1930,4,K1,8000000
1,UPPER EAST SIDE (59-79),01 ONE FAMILY DWELLINGS                    ,10065,1,0,10000,1925,1,A4,18500000
4,RICHMOND HILL,27 FACTORIES                               ,11418,0,1,10000,1931,4,F4,2750000
